_id,entities,conversation_id,author_id,geo,lang,attachments,public_metrics,text,created_at,id,context_annotations,text1,Polarity Score,Neutral Score,Negative Score,Positive Score,Sentiment,token
1255145867356463108,"{'urls': [{'start': 205, 'end': 228, 'url': 'https://t.co/MH3thus1Jg', 'expanded_url': 'https://twitter.com/FionanCoughlan/status/1255145867356463108/photo/1', 'display_url': 'pic.twitter.com/MH3thus1Jg', 'media_key': '3_1255145843021078529'}], 'hashtags': [{'start': 74, 'end': 87, 'tag': 'LimerickCity'}]}",1249020609452965890,1530952418,{'place_id': '54e862bb3ff2f749'},en,{'media_keys': ['3_1255145843021078529']},"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}","Came to water the little Oak I planted on an empty plot of Public Land in #LimerickCity today...😢
Happened to spot the high-vis jacket park ranger who told me it was obstructing him from mowing the grass! https://t.co/MH3thus1Jg",2020-04-28T14:44:28.000Z,1255145867356463108,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '844603730221707264', 'name': 'Fashion', 'description': 'Fashion'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '844604232737087488', 'name': 'General Fashion', 'description': 'General Fashion'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '846722850627080192', 'name': 'Outerwear', 'description': 'Outerwear'}}]",come water little oak plant plot public land limerickcity today happen spot highvis jacket park ranger tell obstruct mow grass,0.0,1.0,0.0,0.0,Neutral,"['come', 'water', 'little', 'oak', 'plant', 'plot', 'public', 'land', 'limerickcity', 'today', 'happen', 'spot', 'highvis', 'jacket', 'park', 'ranger', 'tell', 'obstruct', 'mow', 'grass']"
1304146024492142596,"{'urls': [{'start': 261, 'end': 284, 'url': 'https://t.co/GpyIaGOM14', 'expanded_url': 'https://twitter.com/Nick468official/status/1304146024492142596/photo/1', 'display_url': 'pic.twitter.com/GpyIaGOM14', 'media_key': '3_1304146011540074498'}], 'annotations': [{'start': 40, 'end': 52, 'probability': 0.8137, 'type': 'Place', 'normalized_text': ""Arthur's Quay""}], 'hashtags': [{'start': 59, 'end': 68, 'tag': 'Limerick'}, {'start': 77, 'end': 107, 'tag': 'worldsuicidepreventionday2020'}], 'mentions': [{'start': 1, 'end': 15, 'username': 'Amandacounsel', 'id': '4746286581'}, {'start': 16, 'end': 25, 'username': 'ABCforMH', 'id': '2788024310'}]}",1304146024492142596,541203564,{'place_id': '54e862bb3ff2f749'},en,{'media_keys': ['3_1304146011540074498']},"{'retweet_count': 1, 'reply_count': 0, 'like_count': 11, 'quote_count': 2}",".@Amandacounsel/@ABCforMH at a vigil in Arthur's Quay park #Limerick to mark #worldsuicidepreventionday2020. If you're feeling down, please don't stay silent. Reach out. Please don't stigmatise those with mental health issues. Remember, it's OK to not be OK. 💪 https://t.co/GpyIaGOM14",2020-09-10T19:53:36.000Z,1304146024492142596,,vigil arthur quay park limerick mark worldsuicidepreventionday2020 you re feel do not stay silent reach do not stigmatise mental health issue remember ok ok,0.5149,0.793,0.041,0.166,Positive,"['vigil', 'arthur', 'quay', 'park', 'limerick', 'mark', 'worldsuicidepreventionday2020', 'you', 're', 'feel', 'do', 'not', 'stay', 'silent', 'reach', 'do', 'not', 'stigmatise', 'mental', 'health', 'issue', 'remember', 'ok', 'ok']"
1335948263145533441,"{'hashtags': [{'start': 154, 'end': 167, 'tag': 'Limerickcity'}, {'start': 168, 'end': 191, 'tag': 'arthursquayferriswheel'}], 'urls': [{'start': 192, 'end': 215, 'url': 'https://t.co/5sGde9yD2Y', 'expanded_url': 'https://twitter.com/JoeMahe05270737/status/1335948263145533441/video/1', 'display_url': 'pic.twitter.com/5sGde9yD2Y', 'media_key': '7_1335948192911941634'}], 'annotations': [{'start': 18, 'end': 35, 'probability': 0.5234, 'type': 'Place', 'normalized_text': 'Arthur’s Quay Park'}, {'start': 38, 'end': 45, 'probability': 0.594, 'type': 'Place', 'normalized_text': 'Limerick'}]}",1335948263145533441,884789437917429760,{'place_id': '54e862bb3ff2f749'},en,{'media_keys': ['7_1335948192911941634']},"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","The Ferris Wheel, Arthur’s Quay Park, Limerick a bit of a different view of it, asteroid and Dollyzoom FX the fog didn’t help but didn’t turn out too bad #Limerickcity #arthursquayferriswheel https://t.co/5sGde9yD2Y",2020-12-07T14:04:21.000Z,1335948263145533441,,ferris wheel arthur quay park limerick bit different view asteroid dollyzoom fx fog do not help do not turn bad limerickcity arthursquayferriswheel,0.1511,0.797,0.09,0.114,Positive,"['ferris', 'wheel', 'arthur', 'quay', 'park', 'limerick', 'bit', 'different', 'view', 'asteroid', 'dollyzoom', 'fx', 'fog', 'do', 'not', 'help', 'do', 'not', 'turn', 'bad', 'limerickcity', 'arthursquayferriswheel']"
1384174333090623494,"{'annotations': [{'start': 23, 'end': 39, 'probability': 0.4188, 'type': 'Organization', 'normalized_text': 'South Liberties'}, {'start': 60, 'end': 69, 'probability': 0.9706, 'type': 'Place', 'normalized_text': 'Croke Park'}], 'mentions': [{'start': 135, 'end': 151, 'username': 'SouthLibertiesG', 'id': '632939715'}], 'urls': [{'start': 201, 'end': 224, 'url': 'https://t.co/qUXgArREhP', 'expanded_url': 'https://twitter.com/ArcImaging/status/1384174333090623494/photo/1', 'display_url': 'pic.twitter.com/qUXgArREhP', 'media_key': '3_1384174328435023877'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'OnThisDay'}, {'start': 153, 'end': 157, 'tag': 'GAA'}, {'start': 158, 'end': 166, 'tag': 'gogames'}, {'start': 167, 'end': 176, 'tag': 'Limerick'}, {'start': 177, 'end': 184, 'tag': 'Croker'}, {'start': 185, 'end': 200, 'tag': 'SouthLiberties'}]}",1384174333090623494,3297885493,{'place_id': '54e862bb3ff2f749'},en,{'media_keys': ['3_1384174328435023877']},"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","#OnThisDay 4 years ago,
 South Liberties at the Go Games in Croke Park. Super day, a wonderful initiative to encourage younger players @SouthLibertiesG 
#GAA #gogames #Limerick #Croker #SouthLiberties https://t.co/qUXgArREhP",2021-04-19T15:57:32.000Z,1384174333090623494,,onthisday 4 year ago south liberty games croke park super day wonderful initiative encourage young player southlibertiesg gaa gogame limerick croker southlibertie,0.936,0.543,0.0,0.457,Positive,"['onthisday', '4', 'year', 'ago', 'south', 'liberty', 'games', 'croke', 'park', 'super', 'day', 'wonderful', 'initiative', 'encourage', 'young', 'player', 'southlibertiesg', 'gaa', 'gogame', 'limerick', 'croker', 'southlibertie']"
1399335437244715008,"{'annotations': [{'start': 40, 'end': 45, 'probability': 0.3822, 'type': 'Person', 'normalized_text': 'Poirot'}, {'start': 51, 'end': 59, 'probability': 0.9628, 'type': 'Person', 'normalized_text': 'Mike Finn'}], 'urls': [{'start': 199, 'end': 222, 'url': 'https://t.co/o6cWuvpTW7', 'expanded_url': 'https://twitter.com/BelltableLimk/status/1399323397906173952', 'display_url': 'twitter.com/BelltableLimk/…'}], 'hashtags': [{'start': 99, 'end': 108, 'tag': 'Limerick'}]}",1399335437244715008,1280771882,{'place_id': '54e862bb3ff2f749'},en,,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","🎟️TICKETS ARE ON SALE🎟️

'Waiting for Poirot' by Mike Finn  
July 19 - Aug 1 at the People's Park, #Limerick 

Limited Availability so book early to avoid disappointment

🎭We can't wait to see you!🎭 https://t.co/o6cWuvpTW7",2021-05-31T12:02:21.000Z,1399335437244715008,,ticket sale wait poirot mike finn july 19 aug 1 people park limerick limited availability book early avoid disappointment can not wait,-0.7506,0.709,0.291,0.0,Negative,"['ticket', 'sale', 'wait', 'poirot', 'mike', 'finn', 'july', '19', 'aug', '1', 'people', 'park', 'limerick', 'limited', 'availability', 'book', 'early', 'avoid', 'disappointment', 'can', 'not', 'wait']"
1022101960978313216,"{'urls': [{'start': 257, 'end': 280, 'url': 'https://t.co/HrRRrWAtbk', 'expanded_url': 'https://www.ilovelimerick.ie/tidy-towns-monthly-award-2/', 'display_url': 'ilovelimerick.ie/tidy-towns-mon…'}], 'hashtags': [{'start': 212, 'end': 226, 'tag': 'ilovelimerick'}, {'start': 227, 'end': 240, 'tag': 'lovelimerick'}, {'start': 241, 'end': 255, 'tag': 'lovinlimerick'}], 'annotations': [{'start': 0, 'end': 22, 'probability': 0.7344, 'type': 'Organization', 'normalized_text': 'Limerick city Tidy Town'}, {'start': 76, 'end': 95, 'probability': 0.5676, 'type': 'Organization', 'normalized_text': 'The Parks Department'}, {'start': 100, 'end': 112, 'probability': 0.9513, 'type': 'Place', 'normalized_text': 'Limerick City'}, {'start': 118, 'end': 131, 'probability': 0.371, 'type': 'Organization', 'normalized_text': 'County Council'}]}",1022101960978313216,46509719,{'place_id': '54e862bb3ff2f749'},en,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Limerick city Tidy Town have presented their monthly award for July 2018 to The Parks Department at Limerick City and County Council, in recognition of the staff who are committed to working to improve the city. #ilovelimerick #lovelimerick #lovinlimerick 
https://t.co/HrRRrWAtbk",2018-07-25T12:51:11.000Z,1022101960978313216,,limerick city tidy town present monthly award july 2018 park department limerick city county council recognition staff commit work improve city ilovelimerick lovelimerick lovinlimerick,0.8225,0.709,0.0,0.291,Positive,"['limerick', 'city', 'tidy', 'town', 'present', 'monthly', 'award', 'july', '2018', 'park', 'department', 'limerick', 'city', 'county', 'council', 'recognition', 'staff', 'commit', 'work', 'improve', 'city', 'ilovelimerick', 'lovelimerick', 'lovinlimerick']"
1099082106628726784,"{'mentions': [{'start': 248, 'end': 264, 'username': 'LimerickCouncil', 'id': '103821532'}, {'start': 265, 'end': 278, 'username': 'GardaTraffic', 'id': '295705264'}], 'hashtags': [{'start': 3, 'end': 12, 'tag': 'Limerick'}]}",1099082106628726784,273016539,{'place_id': '54e862bb3ff2f749'},en,,"{'retweet_count': 6, 'reply_count': 10, 'like_count': 31, 'quote_count': 0}","In #Limerick, between the hours of 5pm on Fridays and 7am on Mondays, motorists are permitted to park absolutely anywhere that they like without fear of penalty. Popular areas include bus stops, footpaths, double yellow lines and pedestrian areas. @LimerickCouncil @GardaTraffic",2019-02-22T23:02:48.000Z,1099082106628726784,,limerick hour 5 pm friday 7 am monday motorist permit park absolutely like fear penalty popular area include bus stop footpath double yellow line pedestrian area limerickcouncil gardatraffic,-0.5186,0.591,0.252,0.157,Negative,"['limerick', 'hour', '5', 'pm', 'friday', '7', 'am', 'monday', 'motorist', 'permit', 'park', 'absolutely', 'like', 'fear', 'penalty', 'popular', 'area', 'include', 'bus', 'stop', 'footpath', 'double', 'yellow', 'line', 'pedestrian', 'area', 'limerickcouncil', 'gardatraffic']"
1124348343407316993,"{'annotations': [{'start': 26, 'end': 46, 'probability': 0.6715, 'type': 'Place', 'normalized_text': 'Riverfestival Village'}, {'start': 86, 'end': 103, 'probability': 0.8826, 'type': 'Place', 'normalized_text': 'Arthur’s Quay Park'}], 'urls': [{'start': 205, 'end': 228, 'url': 'https://t.co/xIp8JgNLcN', 'expanded_url': 'https://twitter.com/RiverfestLmk/status/1124348343407316993/video/1', 'display_url': 'pic.twitter.com/xIp8JgNLcN', 'media_key': '7_1124348282774466565'}], 'hashtags': [{'start': 186, 'end': 204, 'tag': 'RiverfestLimerick'}]}",1124348343407316993,281611265,{'place_id': '54e862bb3ff2f749'},en,{'media_keys': ['7_1124348282774466565']},"{'retweet_count': 6, 'reply_count': 0, 'like_count': 13, 'quote_count': 0}","The sun is shining on the Riverfestival Village! 😎 

Open this evening until 10pm in Arthur’s Quay Park - we’ve got vintage amusements, local food and crafts, and a FREE river zip line! #RiverfestLimerick https://t.co/xIp8JgNLcN",2019-05-03T16:21:49.000Z,1124348343407316993,,sun shine riverfestival village open evening 10 pm arthurs quay park we ve get vintage amusement local food craft free river zip line riverfestlimerick,0.7003,0.791,0.0,0.209,Positive,"['sun', 'shine', 'riverfestival', 'village', 'open', 'evening', '10', 'pm', 'arthurs', 'quay', 'park', 'we', 've', 'get', 'vintage', 'amusement', 'local', 'food', 'craft', 'free', 'river', 'zip', 'line', 'riverfestlimerick']"
1125040022862934016,"{'hashtags': [{'start': 156, 'end': 174, 'tag': 'RiverfestLimerick'}], 'annotations': [{'start': 0, 'end': 20, 'probability': 0.3819, 'type': 'Organization', 'normalized_text': 'Riverfestival Village'}, {'start': 52, 'end': 69, 'probability': 0.9333, 'type': 'Place', 'normalized_text': 'Arthur’s Quay Park'}], 'mentions': [{'start': 198, 'end': 213, 'username': 'WeAreTrueMedia', 'id': '1444968523'}], 'urls': [{'start': 214, 'end': 237, 'url': 'https://t.co/il7zLKQ9gM', 'expanded_url': 'https://twitter.com/RiverfestLmk/status/1125040022862934016/photo/1', 'display_url': 'pic.twitter.com/il7zLKQ9gM', 'media_key': '3_1125040002474356737'}, {'start': 214, 'end': 237, 'url': 'https://t.co/il7zLKQ9gM', 'expanded_url': 'https://twitter.com/RiverfestLmk/status/1125040022862934016/photo/1', 'display_url': 'pic.twitter.com/il7zLKQ9gM', 'media_key': '3_1125040002495385602'}, {'start': 214, 'end': 237, 'url': 'https://t.co/il7zLKQ9gM', 'expanded_url': 'https://twitter.com/RiverfestLmk/status/1125040022862934016/photo/1', 'display_url': 'pic.twitter.com/il7zLKQ9gM', 'media_key': '3_1125040002449199105'}, {'start': 214, 'end': 237, 'url': 'https://t.co/il7zLKQ9gM', 'expanded_url': 'https://twitter.com/RiverfestLmk/status/1125040022862934016/photo/1', 'display_url': 'pic.twitter.com/il7zLKQ9gM', 'media_key': '3_1125040002440810496'}]}",1125040022862934016,281611265,{'place_id': '54e862bb3ff2f749'},en,"{'media_keys': ['3_1125040002474356737', '3_1125040002495385602', '3_1125040002449199105', '3_1125040002440810496']}","{'retweet_count': 5, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}","Riverfestival Village is open until 10pm tonight at Arthur’s Quay Park! Vintage amusements, food, artisan crafts, music and the river zipline until 8pm!☀️🎠🌭#RiverfestLimerick really has it all 🙌🏼
📸 @WeAreTrueMedia https://t.co/il7zLKQ9gM",2019-05-05T14:10:18.000Z,1125040022862934016,,riverfestival village open 10 pm tonight arthur quay park vintage amusement food artisan craft music river zipline 8pmriverfestlimerick wearetruemedia,0.3612,0.878,0.0,0.122,Positive,"['riverfestival', 'village', 'open', '10', 'pm', 'tonight', 'arthur', 'quay', 'park', 'vintage', 'amusement', 'food', 'artisan', 'craft', 'music', 'river', 'zipline', '8pmriverfestlimerick', 'wearetruemedia']"
1306357728013692932,"{'annotations': [{'start': 129, 'end': 136, 'probability': 0.4544, 'type': 'Organization', 'normalized_text': 'Facebook'}], 'mentions': [{'start': 65, 'end': 79, 'username': 'limerickgaatv', 'id': '1093584441962831872'}, {'start': 114, 'end': 128, 'username': 'Bailebrun2014', 'id': '2562155290'}], 'hashtags': [{'start': 234, 'end': 238, 'tag': 'GAA'}, {'start': 239, 'end': 248, 'tag': 'Limerick'}], 'urls': [{'start': 249, 'end': 272, 'url': 'https://t.co/ABCt9ZKCEg', 'expanded_url': 'https://twitter.com/tclansee/status/1306357728013692932/photo/1', 'display_url': 'pic.twitter.com/ABCt9ZKCEg', 'media_key': '3_1306357725920722944'}]}",1306357728013692932,68176143,{'place_id': '54e862bb3ff2f749'},en,{'media_keys': ['3_1306357725920722944']},"{'retweet_count': 6, 'reply_count': 1, 'like_count': 27, 'quote_count': 0}","Ballybrown minor Champions this eve. Delighted to be part of the @limerickgaatv coverage once again.

Saw this on @Bailebrun2014 Facebook page. Genius use of the car park and wall for those without a ticket to go and watch the game.

#GAA #Limerick https://t.co/ABCt9ZKCEg",2020-09-16T22:22:07.000Z,1306357728013692932,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10029202045', 'name': 'Facebook'}}]",ballybrown minor champion eve delighted limerickgaatv coverage see bailebrun2014 facebook page genius use car park wall ticket watch game gaa limerick,0.802,0.725,0.0,0.275,Positive,"['ballybrown', 'minor', 'champion', 'eve', 'delighted', 'limerickgaatv', 'coverage', 'see', 'bailebrun2014', 'facebook', 'page', 'genius', 'use', 'car', 'park', 'wall', 'ticket', 'watch', 'game', 'gaa', 'limerick']"
1367081219423416324,"{'mentions': [{'start': 0, 'end': 15, 'username': 'nerdontherocks', 'id': '2347772520'}, {'start': 16, 'end': 29, 'username': 'GardaTraffic', 'id': '295705264'}, {'start': 53, 'end': 64, 'username': 'LUCROCLimk', 'id': '806180977060024320'}], 'hashtags': [{'start': 141, 'end': 147, 'tag': 'green'}, {'start': 257, 'end': 277, 'tag': 'LimerickEdgeEmbrace'}]}",1367063487621566464,543872364,{'place_id': '54e862bb3ff2f749'},en,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","@nerdontherocks @GardaTraffic Why I’m pleased to see @LUCROCLimk now proceed, even tho not happy with the utilitarian “design” &amp; lack of #green features, at least it should put manners on ppl who disrespect our city with their parking &amp; rat-running #LimerickEdgeEmbrace",2021-03-03T11:55:36.000Z,1367081219423416324,,nerdontherock gardatraffic I m pleased lucroclimk proceed tho happy utilitarian design amp lack green feature manner ppl disrespect city parking amp ratrunne limerickedgeembrace,0.3612,0.592,0.178,0.23,Positive,"['nerdontherock', 'gardatraffic', 'I', 'm', 'pleased', 'lucroclimk', 'proceed', 'tho', 'happy', 'utilitarian', 'design', 'amp', 'lack', 'green', 'feature', 'manner', 'ppl', 'disrespect', 'city', 'parking', 'amp', 'ratrunne', 'limerickedgeembrace']"
1367607382667321347,"{'annotations': [{'start': 116, 'end': 123, 'probability': 0.9893, 'type': 'Place', 'normalized_text': 'Limerick'}, {'start': 235, 'end': 246, 'probability': 0.4288, 'type': 'Place', 'normalized_text': 'Thomond Park'}], 'urls': [{'start': 249, 'end': 272, 'url': 'https://t.co/uj3mPbMVSm', 'expanded_url': 'https://twitter.com/michealsheridan/status/1367607382667321347/photo/1', 'display_url': 'pic.twitter.com/uj3mPbMVSm', 'media_key': '3_1367607378401722372'}], 'hashtags': [{'start': 9, 'end': 18, 'tag': 'Limerick'}, {'start': 77, 'end': 87, 'tag': 'HeliMed92'}], 'mentions': [{'start': 195, 'end': 207, 'username': 'ULHospitals', 'id': '4871410077'}, {'start': 221, 'end': 234, 'username': 'Munsterrugby', 'id': '21858860'}]}",1367607382667321347,106214165,{'place_id': '54e862bb3ff2f749'},en,{'media_keys': ['3_1367607378401722372']},"{'retweet_count': 2, 'reply_count': 0, 'like_count': 20, 'quote_count': 0}",Photo of #Limerick taken recently by one of the charity funded @ICRROfficial #HeliMed92 crew. The crew have been in Limerick on a number of occasions recently transferring patients from scene to @ULHospitals. Can you see @Munsterrugby Thomond Park? https://t.co/uj3mPbMVSm,2021-03-04T22:46:23.000Z,1367607382667321347,,photo limerick take recently charity fund icrrofficial helimed92 crew crew limerick number occasion recently transfer patient scene ulhospital munsterrugby thomond park,0.4767,0.823,0.0,0.177,Positive,"['photo', 'limerick', 'take', 'recently', 'charity', 'fund', 'icrrofficial', 'helimed92', 'crew', 'crew', 'limerick', 'number', 'occasion', 'recently', 'transfer', 'patient', 'scene', 'ulhospital', 'munsterrugby', 'thomond', 'park']"
1371493883612397574,"{'mentions': [{'start': 64, 'end': 80, 'username': 'LimerickCouncil', 'id': '103821532'}, {'start': 105, 'end': 121, 'username': 'LimerickEnviron', 'id': '592643293'}, {'start': 153, 'end': 165, 'username': 'Limerick_ie', 'id': '237333107'}, {'start': 209, 'end': 222, 'username': 'NIAH_Ireland', 'id': '1125146538'}], 'hashtags': [{'start': 0, 'end': 17, 'tag': '100daysofwalking'}, {'start': 18, 'end': 34, 'tag': 'ClareStreetPark'}, {'start': 35, 'end': 46, 'tag': 'OBrienPark'}, {'start': 47, 'end': 56, 'tag': 'Limerick'}, {'start': 57, 'end': 63, 'tag': 'Parks'}, {'start': 166, 'end': 182, 'tag': 'LimerickHistory'}, {'start': 223, 'end': 240, 'tag': 'DisabledFriendly'}], 'urls': [{'start': 81, 'end': 104, 'url': 'https://t.co/ZIDlJlS0BL', 'expanded_url': 'https://www.limerick.ie/discover/eat-see-do/family-friendly/fun-things-do/playgrounds/obrien-park-playground', 'display_url': 'limerick.ie/discover/eat-s…'}, {'start': 129, 'end': 152, 'url': 'https://t.co/arYo5dorvk', 'expanded_url': 'http://www.limerickcity.ie/media/o%27brien,%20ta04.pdf', 'display_url': 'limerickcity.ie/media/o%27brie…'}, {'start': 185, 'end': 208, 'url': 'https://t.co/1mvzcMlyKk', 'expanded_url': 'https://www.buildingsofireland.ie/buildings-search/building/21514001/obriens-park-clare-street-limerick-municipal-borough-limerick-limerick', 'display_url': 'buildingsofireland.ie/buildings-sear…'}, {'start': 241, 'end': 264, 'url': 'https://t.co/HyCMtrdDp7', 'expanded_url': 'https://twitter.com/SeanRyanT/status/1371493883612397574/video/1', 'display_url': 'pic.twitter.com/HyCMtrdDp7', 'media_key': '7_1371493762833252362'}]}",1371493883612397574,488345559,{'place_id': '54e862bb3ff2f749'},und,{'media_keys': ['7_1371493762833252362']},"{'retweet_count': 1, 'reply_count': 0, 'like_count': 13, 'quote_count': 0}","#100daysofwalking #ClareStreetPark #OBrienPark #Limerick #Parks @LimerickCouncil https://t.co/ZIDlJlS0BL @LimerickEnviron &amp; 
https://t.co/arYo5dorvk @Limerick_ie #LimerickHistory , https://t.co/1mvzcMlyKk @NIAH_Ireland #DisabledFriendly https://t.co/HyCMtrdDp7",2021-03-15T16:09:57.000Z,1371493883612397574,,100daysofwalke clarestreetpark obrienpark limerick parks limerickcouncil limerickenviron amp limerick_ie limerickhistory niah_ireland disabledfriendly,0.0,1.0,0.0,0.0,Neutral,"['100daysofwalke', 'clarestreetpark', 'obrienpark', 'limerick', 'parks', 'limerickcouncil', 'limerickenviron', 'amp', 'limerick_ie', 'limerickhistory', 'niah_ireland', 'disabledfriendly']"
1380956516656803843,"{'mentions': [{'start': 263, 'end': 275, 'username': 'Limerick_ie', 'id': '237333107'}], 'urls': [{'start': 276, 'end': 299, 'url': 'https://t.co/goEgc0a938', 'expanded_url': 'https://twitter.com/EugeneJRyan/status/1380956516656803843/photo/1', 'display_url': 'pic.twitter.com/goEgc0a938', 'media_key': '3_1380956514492551176'}], 'annotations': [{'start': 0, 'end': 6, 'probability': 0.8979, 'type': 'Organization', 'normalized_text': 'Vikings'}, {'start': 35, 'end': 40, 'probability': 0.6605, 'type': 'Person', 'normalized_text': 'Norman'}, {'start': 104, 'end': 115, 'probability': 0.4658, 'type': 'Place', 'normalized_text': 'Thomond park'}, {'start': 162, 'end': 169, 'probability': 0.7166, 'type': 'Place', 'normalized_text': 'Limerick'}], 'hashtags': [{'start': 188, 'end': 205, 'tag': 'LimerickAndProud'}, {'start': 206, 'end': 218, 'tag': 'thomondpark'}, {'start': 219, 'end': 232, 'tag': 'gaelicgounds'}, {'start': 233, 'end': 246, 'tag': 'limerickcity'}, {'start': 247, 'end': 261, 'tag': 'Rubberbandits'}]}",1380956516656803843,48407186,{'place_id': '54e862bb3ff2f749'},en,{'media_keys': ['3_1380956514492551176']},"{'retweet_count': 1, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}","Vikings came and stayed as did the Norman's.Their Castle still stands. Today the battle's are fought in Thomond park or the Gaelic grounds. It's good to say it's Limerick and to be proud.
#LimerickAndProud #thomondpark #gaelicgounds #limerickcity #Rubberbandits 
@Limerick_ie https://t.co/goEgc0a938",2021-04-10T18:51:05.000Z,1380956516656803843,,viking came stay normanstheir castle stand today battle fight thomond park gaelic ground good limerick proud limerickandproud thomondpark gaelicgound limerickcity rubberbandit limerick_ie,0.2023,0.616,0.178,0.205,Positive,"['viking', 'came', 'stay', 'normanstheir', 'castle', 'stand', 'today', 'battle', 'fight', 'thomond', 'park', 'gaelic', 'ground', 'good', 'limerick', 'proud', 'limerickandproud', 'thomondpark', 'gaelicgound', 'limerickcity', 'rubberbandit', 'limerick_ie']"
1432410893875400712,"{'annotations': [{'start': 10, 'end': 14, 'probability': 0.8376, 'type': 'Person', 'normalized_text': 'Lynda'}], 'urls': [{'start': 271, 'end': 294, 'url': 'https://t.co/Ir8DG5tqjf', 'expanded_url': 'https://twitter.com/CatrionaLimk/status/1432410893875400712/photo/1', 'display_url': 'pic.twitter.com/Ir8DG5tqjf', 'media_key': '3_1432410871326724098'}, {'start': 271, 'end': 294, 'url': 'https://t.co/Ir8DG5tqjf', 'expanded_url': 'https://twitter.com/CatrionaLimk/status/1432410893875400712/photo/1', 'display_url': 'pic.twitter.com/Ir8DG5tqjf', 'media_key': '3_1432410884031254528'}], 'hashtags': [{'start': 261, 'end': 270, 'tag': 'Limerick'}], 'mentions': [{'start': 16, 'end': 29, 'username': 'RockbartonGC', 'id': '2870975521'}, {'start': 42, 'end': 58, 'username': 'loughgurpottery', 'id': '1102893046117601282'}, {'start': 100, 'end': 114, 'username': 'RTENationwide', 'id': '300329436'}, {'start': 207, 'end': 221, 'username': 'LoughGurVisit', 'id': '380258091'}]}",1432410893875400712,915780422,{'place_id': '54e862bb3ff2f749'},en,"{'media_keys': ['3_1432410871326724098', '3_1432410884031254528']}","{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Well done Lynda @RockbartonGC &amp; Clair @loughgurpottery 👏 You both knocked it out of the park on @RTENationwide tonight. Both incredible businesses that are well worth checking out 🙌 And be sure to visit @LoughGurVisit too while you're out that direction ❤️ #Limerick https://t.co/Ir8DG5tqjf,2021-08-30T18:32:24.000Z,1432410893875400712,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029697695', 'name': 'Nationwide'}}]",lynda rockbartongc amp clair loughgurpottery knock park rtenationwide tonight incredible business worth check sure visit loughgurvisit you re direction limerick,0.4939,0.811,0.0,0.189,Positive,"['lynda', 'rockbartongc', 'amp', 'clair', 'loughgurpottery', 'knock', 'park', 'rtenationwide', 'tonight', 'incredible', 'business', 'worth', 'check', 'sure', 'visit', 'loughgurvisit', 'you', 're', 'direction', 'limerick']"
